dcls_month,fin_co_no,fin_prdt_cd,intr_rate_type,intr_rate_type_nm,save_trm,intr_rate,intr_rate2,kor_co_nm,fin_prdt_nm,join_way,mtrt_int,spcl_cnd,join_deny,join_member,etc_note,max_limit,dcls_strt_day,dcls_end_day,fin_co_subm_day
202508,0010473,GP240099,S,단리,6,2.55,2.55,상상인저축은행,뱅뱅뱅 정기예금-단기,스마트폰,"[2019년 7월 1일 이전 신규]
연 0.1% (세전)

[2019년 7월 1일 신규분부터]
- 1개월 이내 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.1% (세전)",없음,제한없음,제한없음,없음,,20250826,,202508260844
202508,0010473,GP240099,M,복리,1,1.86,1.86,상상인저축은행,뱅뱅뱅 정기예금-단기,스마트폰,"[2019년 7월 1일 이전 신규]
연 0.1% (세전)

[2019년 7월 1일 신규분부터]
- 1개월 이내 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.1% (세전)",없음,제한없음,제한없음,없음,,20250826,,202508260844
202508,0010473,GP240099,M,복리,3,1.96,1.96,상상인저축은행,뱅뱅뱅 정기예금-단기,스마트폰,"[2019년 7월 1일 이전 신규]
연 0.1% (세전)

[2019년 7월 1일 신규분부터]
- 1개월 이내 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.1% (세전)",없음,제한없음,제한없음,없음,,20250826,,202508260844
202508,0010473,GP240099,M,복리,6,2.55,2.55,상상인저축은행,뱅뱅뱅 정기예금-단기,스마트폰,"[2019년 7월 1일 이전 신규]
연 0.1% (세전)

[2019년 7월 1일 신규분부터]
- 1개월 이내 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.1% (세전)",없음,제한없음,제한없음,없음,,20250826,,202508260844
202508,0010473,GP240103,S,단리,36,3.15,3.15,상상인저축은행,뱅뱅뱅 9개월 회전정기예금,스마트폰,"신규가입일 당시 영업점 및 인터넷 홈페이지에 고시한 경과기간별 만기후이자율 적용
-1개월 이내: 최종 회전이율과 만기시점 동일상품 동일계약기간의 신규약정금리 중 낮은 금리를 적용
-1개월 초과: 보통예금 이율: 연0.1%(세전)",없음,제한없음,제한없음,없음,,20250826,,202508260844
202508,0010473,GP240103,M,복리,36,3.15,3.15,상상인저축은행,뱅뱅뱅 9개월 회전정기예금,스마트폰,"신규가입일 당시 영업점 및 인터넷 홈페이지에 고시한 경과기간별 만기후이자율 적용
-1개월 이내: 최종 회전이율과 만기시점 동일상품 동일계약기간의 신규약정금리 중 낮은 금리를 적용
-1개월 초과: 보통예금 이율: 연0.1%(세전)",없음,제한없음,제한없음,없음,,20250826,,202508260844
202508,0010473,GP240105,S,단리,36,3.21,3.21,상상인저축은행,9개월 회전정기예금,영업점,"신규가입일 당시 영업점 및 인터넷 홈페이지에 고시한 경과기간별 만기후이자율 적용
-1개월 이내: 최종 회전이율과 만기시점 동일상품 동일계약기간의 신규약정금리 중 낮은 금리를 적용
-1개월 초과: 보통예금 이율: 연0.1%(세전)",없음,제한없음,제한없음,없음,,20250826,,202508260844
202508,0010473,GP240105,M,복리,36,3.21,3.21,상상인저축은행,9개월 회전정기예금,영업점,"신규가입일 당시 영업점 및 인터넷 홈페이지에 고시한 경과기간별 만기후이자율 적용
-1개월 이내: 최종 회전이율과 만기시점 동일상품 동일계약기간의 신규약정금리 중 낮은 금리를 적용
-1개월 초과: 보통예금 이율: 연0.1%(세전)",없음,제한없음,제한없음,없음,,20250826,,202508260844
202508,0010473,GP240107,S,단리,36,3.15,3.15,상상인저축은행,e-9개월 회전정기예금,"인터넷,스마트폰","신규가입일 당시 영업점 및 인터넷 홈페이지에 고시한 경과기간별 만기후이자율 적용
-1개월 이내: 최종 회전이율과 만기시점 동일상품 동일계약기간의 신규약정금리 중 낮은 금리를 적용
-1개월 초과: 보통예금 이율: 연0.1%(세전)",없음,제한없음,제한없음,없음,,20250826,,202508260844
202508,0010473,GP240107,M,복리,36,3.15,3.15,상상인저축은행,e-9개월 회전정기예금,"인터넷,스마트폰","신규가입일 당시 영업점 및 인터넷 홈페이지에 고시한 경과기간별 만기후이자율 적용
-1개월 이내: 최종 회전이율과 만기시점 동일상품 동일계약기간의 신규약정금리 중 낮은 금리를 적용
-1개월 초과: 보통예금 이율: 연0.1%(세전)",없음,제한없음,제한없음,없음,,20250826,,202508260844
202508,0010473,GP240109,S,단리,36,3.15,3.15,상상인저축은행,비대면 9개월 회전정기예금,스마트폰,"신규가입일 당시 영업점 및 인터넷 홈페이지에 고시한 경과기간별 만기후이자율 적용
-1개월 이내: 최종 회전이율과 만기시점 동일상품 동일계약기간의 신규약정금리 중 낮은 금리를 적용
-1개월 초과: 보통예금 이율: 연0.1%(세전)",없음,제한없음,제한없음,없음,,20250826,,202508260844
202508,0010473,GP240109,M,복리,36,3.15,3.15,상상인저축은행,비대면 9개월 회전정기예금,스마트폰,"신규가입일 당시 영업점 및 인터넷 홈페이지에 고시한 경과기간별 만기후이자율 적용
-1개월 이내: 최종 회전이율과 만기시점 동일상품 동일계약기간의 신규약정금리 중 낮은 금리를 적용
-1개월 초과: 보통예금 이율: 연0.1%(세전)",없음,제한없음,제한없음,없음,,20250826,,202508260844
202508,0010477,240071,S,단리,1,1.6,1.6,한화저축은행,한화가족사랑정기예금,영업점,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,제한없음,없음,,20250725,,202507251630
202508,0010477,240071,S,단리,3,2.0,2.0,한화저축은행,한화가족사랑정기예금,영업점,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,제한없음,없음,,20250725,,202507251630
202508,0010477,240071,S,단리,6,2.5,2.5,한화저축은행,한화가족사랑정기예금,영업점,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,제한없음,없음,,20250725,,202507251630
202508,0010477,240071,S,단리,12,2.6,2.6,한화저축은행,한화가족사랑정기예금,영업점,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,제한없음,없음,,20250725,,202507251630
202508,0010477,240071,S,단리,24,2.6,2.6,한화저축은행,한화가족사랑정기예금,영업점,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,제한없음,없음,,20250725,,202507251630
202508,0010477,240071,M,복리,1,1.6,1.6,한화저축은행,한화가족사랑정기예금,영업점,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,제한없음,없음,,20250725,,202507251630
202508,0010477,240071,M,복리,3,2.0,2.0,한화저축은행,한화가족사랑정기예금,영업점,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,제한없음,없음,,20250725,,202507251630
202508,0010477,240071,M,복리,6,2.5,2.5,한화저축은행,한화가족사랑정기예금,영업점,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,제한없음,없음,,20250725,,202507251630
202508,0010477,240071,M,복리,12,2.6,2.6,한화저축은행,한화가족사랑정기예금,영업점,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,제한없음,없음,,20250725,,202507251630
202508,0010477,240071,M,복리,24,2.6,2.6,한화저축은행,한화가족사랑정기예금,영업점,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,제한없음,없음,,20250725,,202507251630
202508,0010477,240093,S,단리,1,1.6,1.6,한화저축은행,e뱅킹정기예금,"인터넷,스마트폰","- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,"인터넷뱅킹, 스마트폰뱅킹 전용",없음,,20250725,,202507251630
202508,0010477,240093,S,단리,3,2.0,2.0,한화저축은행,e뱅킹정기예금,"인터넷,스마트폰","- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,"인터넷뱅킹, 스마트폰뱅킹 전용",없음,,20250725,,202507251630
202508,0010477,240093,S,단리,6,2.5,2.5,한화저축은행,e뱅킹정기예금,"인터넷,스마트폰","- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,"인터넷뱅킹, 스마트폰뱅킹 전용",없음,,20250725,,202507251630
202508,0010477,240093,S,단리,12,2.7,2.7,한화저축은행,e뱅킹정기예금,"인터넷,스마트폰","- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,"인터넷뱅킹, 스마트폰뱅킹 전용",없음,,20250725,,202507251630
202508,0010477,240093,S,단리,24,2.7,2.7,한화저축은행,e뱅킹정기예금,"인터넷,스마트폰","- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,"인터넷뱅킹, 스마트폰뱅킹 전용",없음,,20250725,,202507251630
202508,0010477,240093,M,복리,1,1.6,1.6,한화저축은행,e뱅킹정기예금,"인터넷,스마트폰","- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,"인터넷뱅킹, 스마트폰뱅킹 전용",없음,,20250725,,202507251630
202508,0010477,240093,M,복리,3,2.0,2.0,한화저축은행,e뱅킹정기예금,"인터넷,스마트폰","- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,"인터넷뱅킹, 스마트폰뱅킹 전용",없음,,20250725,,202507251630
202508,0010477,240093,M,복리,6,2.5,2.5,한화저축은행,e뱅킹정기예금,"인터넷,스마트폰","- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,"인터넷뱅킹, 스마트폰뱅킹 전용",없음,,20250725,,202507251630
202508,0010477,240093,M,복리,12,2.7,2.7,한화저축은행,e뱅킹정기예금,"인터넷,스마트폰","- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,"인터넷뱅킹, 스마트폰뱅킹 전용",없음,,20250725,,202507251630
202508,0010477,240093,M,복리,24,2.7,2.7,한화저축은행,e뱅킹정기예금,"인터넷,스마트폰","- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,"인터넷뱅킹, 스마트폰뱅킹 전용",없음,,20250725,,202507251630
202508,0010477,240095,S,단리,1,1.6,1.6,한화저축은행,한화자동연장정기예금,영업점,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,제한없음,없음,,20250725,,202507251630
202508,0010477,240095,S,단리,3,2.0,2.0,한화저축은행,한화자동연장정기예금,영업점,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,제한없음,없음,,20250725,,202507251630
202508,0010477,240095,S,단리,6,2.5,2.5,한화저축은행,한화자동연장정기예금,영업점,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,제한없음,없음,,20250725,,202507251630
202508,0010477,240095,S,단리,12,2.65,2.65,한화저축은행,한화자동연장정기예금,영업점,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,제한없음,없음,,20250725,,202507251630
202508,0010477,240095,S,단리,24,2.65,2.65,한화저축은행,한화자동연장정기예금,영업점,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,제한없음,없음,,20250725,,202507251630
202508,0010477,240095,M,복리,1,1.6,1.6,한화저축은행,한화자동연장정기예금,영업점,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,제한없음,없음,,20250725,,202507251630
202508,0010477,240095,M,복리,3,2.0,2.0,한화저축은행,한화자동연장정기예금,영업점,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,제한없음,없음,,20250725,,202507251630
202508,0010477,240095,M,복리,6,2.5,2.5,한화저축은행,한화자동연장정기예금,영업점,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,제한없음,없음,,20250725,,202507251630
202508,0010477,240095,M,복리,12,2.65,2.65,한화저축은행,한화자동연장정기예금,영업점,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,제한없음,없음,,20250725,,202507251630
202508,0010477,240095,M,복리,24,2.65,2.65,한화저축은행,한화자동연장정기예금,영업점,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,제한없음,없음,,20250725,,202507251630
202508,0010477,240097,S,단리,3,2.35,2.35,한화저축은행,한화회전정기예금,영업점,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,제한없음,없음,,20250725,,202507251630
202508,0010477,240097,S,단리,6,2.5,2.5,한화저축은행,한화회전정기예금,영업점,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,제한없음,없음,,20250725,,202507251630
202508,0010477,240097,S,단리,12,2.7,2.7,한화저축은행,한화회전정기예금,영업점,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,제한없음,없음,,20250725,,202507251630
202508,0010477,240097,M,복리,3,2.35,2.35,한화저축은행,한화회전정기예금,영업점,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,제한없음,없음,,20250725,,202507251630
202508,0010477,240097,M,복리,6,2.5,2.5,한화저축은행,한화회전정기예금,영업점,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,제한없음,없음,,20250725,,202507251630
202508,0010477,240097,M,복리,12,2.7,2.7,한화저축은행,한화회전정기예금,영업점,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,제한없음,없음,,20250725,,202507251630
202508,0010477,240109,S,단리,3,2.4,2.4,한화저축은행,한화e-회전정기예금,"인터넷,스마트폰","- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,"인터넷뱅킹, 스마트폰뱅킹 전용",없음,,20250725,,202507251630
202508,0010477,240109,S,단리,6,2.55,2.55,한화저축은행,한화e-회전정기예금,"인터넷,스마트폰","- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,"인터넷뱅킹, 스마트폰뱅킹 전용",없음,,20250725,,202507251630
202508,0010477,240109,S,단리,12,2.75,2.75,한화저축은행,한화e-회전정기예금,"인터넷,스마트폰","- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,"인터넷뱅킹, 스마트폰뱅킹 전용",없음,,20250725,,202507251630
202508,0010477,240109,M,복리,3,2.4,2.4,한화저축은행,한화e-회전정기예금,"인터넷,스마트폰","- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,"인터넷뱅킹, 스마트폰뱅킹 전용",없음,,20250725,,202507251630
202508,0010477,240109,M,복리,6,2.55,2.55,한화저축은행,한화e-회전정기예금,"인터넷,스마트폰","- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,"인터넷뱅킹, 스마트폰뱅킹 전용",없음,,20250725,,202507251630
202508,0010477,240109,M,복리,12,2.75,2.75,한화저축은행,한화e-회전정기예금,"인터넷,스마트폰","- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,"인터넷뱅킹, 스마트폰뱅킹 전용",없음,,20250725,,202507251630
202508,0010477,240111,S,단리,1,1.6,1.6,한화저축은행,Mymo 정기예금,스마트폰,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,자체앱(Mymo) 전용,자체앱(Mymo) 전용,,20250725,,202507251630
202508,0010477,240111,S,단리,3,2.0,2.0,한화저축은행,Mymo 정기예금,스마트폰,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,자체앱(Mymo) 전용,자체앱(Mymo) 전용,,20250725,,202507251630
202508,0010477,240111,S,단리,6,2.5,2.5,한화저축은행,Mymo 정기예금,스마트폰,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,자체앱(Mymo) 전용,자체앱(Mymo) 전용,,20250725,,202507251630
202508,0010477,240111,S,단리,12,2.75,2.75,한화저축은행,Mymo 정기예금,스마트폰,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,자체앱(Mymo) 전용,자체앱(Mymo) 전용,,20250725,,202507251630
202508,0010477,240111,S,단리,24,2.75,2.75,한화저축은행,Mymo 정기예금,스마트폰,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,자체앱(Mymo) 전용,자체앱(Mymo) 전용,,20250725,,202507251630
202508,0010477,240111,M,복리,1,1.6,1.6,한화저축은행,Mymo 정기예금,스마트폰,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,자체앱(Mymo) 전용,자체앱(Mymo) 전용,,20250725,,202507251630
202508,0010477,240111,M,복리,3,2.0,2.0,한화저축은행,Mymo 정기예금,스마트폰,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,자체앱(Mymo) 전용,자체앱(Mymo) 전용,,20250725,,202507251630
202508,0010477,240111,M,복리,6,2.5,2.5,한화저축은행,Mymo 정기예금,스마트폰,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,자체앱(Mymo) 전용,자체앱(Mymo) 전용,,20250725,,202507251630
202508,0010477,240111,M,복리,12,2.75,2.75,한화저축은행,Mymo 정기예금,스마트폰,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,자체앱(Mymo) 전용,자체앱(Mymo) 전용,,20250725,,202507251630
202508,0010477,240111,M,복리,24,2.75,2.75,한화저축은행,Mymo 정기예금,스마트폰,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,자체앱(Mymo) 전용,자체앱(Mymo) 전용,,20250725,,202507251630
202508,0010477,240113,S,단리,6,2.6,2.6,한화저축은행,Mymo 회전정기예금,스마트폰,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,자체앱(Mymo) 전용,자체앱(Mymo) 전용,,20250725,,202507251630
202508,0010477,240113,S,단리,12,2.8,2.8,한화저축은행,Mymo 회전정기예금,스마트폰,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,자체앱(Mymo) 전용,자체앱(Mymo) 전용,,20250725,,202507251630
202508,0010477,240113,M,복리,6,2.6,2.6,한화저축은행,Mymo 회전정기예금,스마트폰,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,자체앱(Mymo) 전용,자체앱(Mymo) 전용,,20250725,,202507251630
202508,0010477,240113,M,복리,12,2.8,2.8,한화저축은행,Mymo 회전정기예금,스마트폰,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,제한없음,자체앱(Mymo) 전용,자체앱(Mymo) 전용,,20250725,,202507251630
202508,0010478,240003,S,단리,1,2.1,2.1,CK저축은행,"정기예금(인터넷,모바일,비대면)","인터넷,스마트폰",- 만기 후 1개월 이내 : 약정금리 - 만기 후 1개월 초과 : 연 0.1%,없음,제한없음,제한없음,스마트폰 및 인터넷 전용가입,1000000000.0,20250819,,202508190907
202508,0010478,240003,S,단리,3,2.1,2.1,CK저축은행,"정기예금(인터넷,모바일,비대면)","인터넷,스마트폰",- 만기 후 1개월 이내 : 약정금리 - 만기 후 1개월 초과 : 연 0.1%,없음,제한없음,제한없음,스마트폰 및 인터넷 전용가입,1000000000.0,20250819,,202508190907
202508,0010478,240003,S,단리,6,2.3,2.3,CK저축은행,"정기예금(인터넷,모바일,비대면)","인터넷,스마트폰",- 만기 후 1개월 이내 : 약정금리 - 만기 후 1개월 초과 : 연 0.1%,없음,제한없음,제한없음,스마트폰 및 인터넷 전용가입,1000000000.0,20250819,,202508190907
202508,0010478,240003,S,단리,12,3.26,3.26,CK저축은행,"정기예금(인터넷,모바일,비대면)","인터넷,스마트폰",- 만기 후 1개월 이내 : 약정금리 - 만기 후 1개월 초과 : 연 0.1%,없음,제한없음,제한없음,스마트폰 및 인터넷 전용가입,1000000000.0,20250819,,202508190907
202508,0010478,240003,S,단리,24,2.5,2.5,CK저축은행,"정기예금(인터넷,모바일,비대면)","인터넷,스마트폰",- 만기 후 1개월 이내 : 약정금리 - 만기 후 1개월 초과 : 연 0.1%,없음,제한없음,제한없음,스마트폰 및 인터넷 전용가입,1000000000.0,20250819,,202508190907
202508,0010478,240003,S,단리,36,2.5,2.5,CK저축은행,"정기예금(인터넷,모바일,비대면)","인터넷,스마트폰",- 만기 후 1개월 이내 : 약정금리 - 만기 후 1개월 초과 : 연 0.1%,없음,제한없음,제한없음,스마트폰 및 인터넷 전용가입,1000000000.0,20250819,,202508190907
202508,0010478,240003,M,복리,1,2.1,2.1,CK저축은행,"정기예금(인터넷,모바일,비대면)","인터넷,스마트폰",- 만기 후 1개월 이내 : 약정금리 - 만기 후 1개월 초과 : 연 0.1%,없음,제한없음,제한없음,스마트폰 및 인터넷 전용가입,1000000000.0,20250819,,202508190907
202508,0010478,240003,M,복리,3,2.1,2.1,CK저축은행,"정기예금(인터넷,모바일,비대면)","인터넷,스마트폰",- 만기 후 1개월 이내 : 약정금리 - 만기 후 1개월 초과 : 연 0.1%,없음,제한없음,제한없음,스마트폰 및 인터넷 전용가입,1000000000.0,20250819,,202508190907
202508,0010478,240003,M,복리,6,2.3,2.3,CK저축은행,"정기예금(인터넷,모바일,비대면)","인터넷,스마트폰",- 만기 후 1개월 이내 : 약정금리 - 만기 후 1개월 초과 : 연 0.1%,없음,제한없음,제한없음,스마트폰 및 인터넷 전용가입,1000000000.0,20250819,,202508190907
202508,0010478,240003,M,복리,12,3.26,3.26,CK저축은행,"정기예금(인터넷,모바일,비대면)","인터넷,스마트폰",- 만기 후 1개월 이내 : 약정금리 - 만기 후 1개월 초과 : 연 0.1%,없음,제한없음,제한없음,스마트폰 및 인터넷 전용가입,1000000000.0,20250819,,202508190907
202508,0010478,240003,M,복리,24,2.5,2.5,CK저축은행,"정기예금(인터넷,모바일,비대면)","인터넷,스마트폰",- 만기 후 1개월 이내 : 약정금리 - 만기 후 1개월 초과 : 연 0.1%,없음,제한없음,제한없음,스마트폰 및 인터넷 전용가입,1000000000.0,20250819,,202508190907
202508,0010478,240003,M,복리,36,2.5,2.5,CK저축은행,"정기예금(인터넷,모바일,비대면)","인터넷,스마트폰",- 만기 후 1개월 이내 : 약정금리 - 만기 후 1개월 초과 : 연 0.1%,없음,제한없음,제한없음,스마트폰 및 인터넷 전용가입,1000000000.0,20250819,,202508190907
202508,0010478,240006,S,단리,1,2.1,2.1,CK저축은행,정기예금(강릉지점),영업점,- 만기 후 1개월 이내 : 약정금리 - 만기 후 1개월 초과 : 연 0.1%,없음,제한없음,제한없음,없음,1000000000.0,20250819,,202508190907
202508,0010478,240006,S,단리,3,2.1,2.1,CK저축은행,정기예금(강릉지점),영업점,- 만기 후 1개월 이내 : 약정금리 - 만기 후 1개월 초과 : 연 0.1%,없음,제한없음,제한없음,없음,1000000000.0,20250819,,202508190907
202508,0010478,240006,S,단리,6,2.3,2.3,CK저축은행,정기예금(강릉지점),영업점,- 만기 후 1개월 이내 : 약정금리 - 만기 후 1개월 초과 : 연 0.1%,없음,제한없음,제한없음,없음,1000000000.0,20250819,,202508190907
202508,0010478,240006,S,단리,12,2.8,2.8,CK저축은행,정기예금(강릉지점),영업점,- 만기 후 1개월 이내 : 약정금리 - 만기 후 1개월 초과 : 연 0.1%,없음,제한없음,제한없음,없음,1000000000.0,20250819,,202508190907
202508,0010478,240006,S,단리,24,2.5,2.5,CK저축은행,정기예금(강릉지점),영업점,- 만기 후 1개월 이내 : 약정금리 - 만기 후 1개월 초과 : 연 0.1%,없음,제한없음,제한없음,없음,1000000000.0,20250819,,202508190907
202508,0010478,240006,S,단리,36,2.5,2.5,CK저축은행,정기예금(강릉지점),영업점,- 만기 후 1개월 이내 : 약정금리 - 만기 후 1개월 초과 : 연 0.1%,없음,제한없음,제한없음,없음,1000000000.0,20250819,,202508190907
202508,0010478,240006,M,복리,1,2.1,2.1,CK저축은행,정기예금(강릉지점),영업점,- 만기 후 1개월 이내 : 약정금리 - 만기 후 1개월 초과 : 연 0.1%,없음,제한없음,제한없음,없음,1000000000.0,20250819,,202508190907
202508,0010478,240006,M,복리,3,2.1,2.1,CK저축은행,정기예금(강릉지점),영업점,- 만기 후 1개월 이내 : 약정금리 - 만기 후 1개월 초과 : 연 0.1%,없음,제한없음,제한없음,없음,1000000000.0,20250819,,202508190907
202508,0010478,240006,M,복리,6,2.3,2.3,CK저축은행,정기예금(강릉지점),영업점,- 만기 후 1개월 이내 : 약정금리 - 만기 후 1개월 초과 : 연 0.1%,없음,제한없음,제한없음,없음,1000000000.0,20250819,,202508190907
202508,0010478,240006,M,복리,12,2.8,2.8,CK저축은행,정기예금(강릉지점),영업점,- 만기 후 1개월 이내 : 약정금리 - 만기 후 1개월 초과 : 연 0.1%,없음,제한없음,제한없음,없음,1000000000.0,20250819,,202508190907
202508,0010478,240006,M,복리,24,2.5,2.5,CK저축은행,정기예금(강릉지점),영업점,- 만기 후 1개월 이내 : 약정금리 - 만기 후 1개월 초과 : 연 0.1%,없음,제한없음,제한없음,없음,1000000000.0,20250819,,202508190907
202508,0010478,240006,M,복리,36,2.5,2.5,CK저축은행,정기예금(강릉지점),영업점,- 만기 후 1개월 이내 : 약정금리 - 만기 후 1개월 초과 : 연 0.1%,없음,제한없음,제한없음,없음,1000000000.0,20250819,,202508190907
202508,0010478,240010,S,단리,1,2.1,2.1,CK저축은행,정기예금(춘천본점),영업점,- 만기 후 1개월 이내 : 약정금리 - 만기 후 1개월 초과 : 연 0.1%,없음,제한없음,제한없음,없음,1000000000.0,20250819,,202508190907
