dcls_month,fin_co_no,fin_prdt_cd,intr_rate_type,intr_rate_type_nm,rsrv_type,rsrv_type_nm,save_trm,intr_rate,intr_rate2,kor_co_nm,fin_prdt_nm,join_way,mtrt_int,spcl_cnd,join_deny,join_member,etc_note,max_limit,dcls_strt_day,dcls_end_day,fin_co_subm_day
202508,0011551,310013,S,단리,S,정액적립식,24,3.3,3.3,예가람저축은행,Hi!예가람 e정기적금,"인터넷,스마트폰","* 만기후 1개월 이내 : 가입당시 약정금리
* 만기후 1개월 초과 : 보통예금금리",비대면가입,제한없음,제한없음,"인터넷뱅킹, 스마트폰",,20231124,,202311240839
202508,0011551,310013,S,단리,S,정액적립식,36,3.0,3.0,예가람저축은행,Hi!예가람 e정기적금,"인터넷,스마트폰","* 만기후 1개월 이내 : 가입당시 약정금리
* 만기후 1개월 초과 : 보통예금금리",비대면가입,제한없음,제한없음,"인터넷뱅킹, 스마트폰",,20231124,,202311240839
202508,0011551,310020,S,단리,S,정액적립식,36,4.0,4.0,예가람저축은행,만기엔딩정기적금,"영업점,인터넷,스마트폰","* 만기후 1개월 이내 : 가입당시 약정금리 
* 만기후 1개월 초과 : 보통예금금리",정기적금만기 시 기본금리에 우대금리 적용,제한없음,제한없음,기타 유의사항*기본금리에 만기시 추가금리를 제공하는 적립식예금,1000000.0,20250623,,202506230909
202508,0011551,310020,S,단리,S,정액적립식,24,4.0,4.0,예가람저축은행,만기엔딩정기적금,"영업점,인터넷,스마트폰","* 만기후 1개월 이내 : 가입당시 약정금리 
* 만기후 1개월 초과 : 보통예금금리",정기적금만기 시 기본금리에 우대금리 적용,제한없음,제한없음,기타 유의사항*기본금리에 만기시 추가금리를 제공하는 적립식예금,1000000.0,20250623,,202506230909
202508,0011551,310020,S,단리,S,정액적립식,12,4.5,4.5,예가람저축은행,만기엔딩정기적금,"영업점,인터넷,스마트폰","* 만기후 1개월 이내 : 가입당시 약정금리 
* 만기후 1개월 초과 : 보통예금금리",정기적금만기 시 기본금리에 우대금리 적용,제한없음,제한없음,기타 유의사항*기본금리에 만기시 추가금리를 제공하는 적립식예금,1000000.0,20250623,,202506230909
202508,0011551,310021,S,단리,F,자유적립식,12,3.5,3.5,예가람저축은행,자유적립적금,"영업점,인터넷,스마트폰","* 만기 후 1개월 이내 : 가입당시 약정금리 또는 만기 시 동일 상품 동일 계약기간의 신규 약정금리 중 낮은 이율
* 만기 후 1개월 초과 : 보통예금금리",없음,제한없음,제한없음,"한도 범위 내에서 자유롭게 납입 
※고객이 정한 계약금액의 월 10% 한도 내, 만기 1개월 전까지 납입 가능",,20250708,,202507081247
202508,0011551,310021,M,복리,F,자유적립식,12,3.5,3.5,예가람저축은행,자유적립적금,"영업점,인터넷,스마트폰","* 만기 후 1개월 이내 : 가입당시 약정금리 또는 만기 시 동일 상품 동일 계약기간의 신규 약정금리 중 낮은 이율
* 만기 후 1개월 초과 : 보통예금금리",없음,제한없음,제한없음,"한도 범위 내에서 자유롭게 납입 
※고객이 정한 계약금액의 월 10% 한도 내, 만기 1개월 전까지 납입 가능",,20250708,,202507081247
202508,0011767,310010,S,단리,S,정액적립식,6,2.0,2.0,JT저축은행,정기적금,"영업점,인터넷,스마트폰","- 1개월 이내 : 예치시점 약정금리
- 1개월 초과 : 0.1%",없음,제한없음,제한없음,현금IC카드 발급 불가 상품,,20220822,,202108131200
202508,0011767,310010,S,단리,S,정액적립식,12,2.2,2.2,JT저축은행,정기적금,"영업점,인터넷,스마트폰","- 1개월 이내 : 예치시점 약정금리
- 1개월 초과 : 0.1%",없음,제한없음,제한없음,현금IC카드 발급 불가 상품,,20220822,,202108131200
202508,0011767,310010,S,단리,S,정액적립식,24,2.3,2.3,JT저축은행,정기적금,"영업점,인터넷,스마트폰","- 1개월 이내 : 예치시점 약정금리
- 1개월 초과 : 0.1%",없음,제한없음,제한없음,현금IC카드 발급 불가 상품,,20220822,,202108131200
202508,0011767,310010,S,단리,S,정액적립식,36,2.3,2.3,JT저축은행,정기적금,"영업점,인터넷,스마트폰","- 1개월 이내 : 예치시점 약정금리
- 1개월 초과 : 0.1%",없음,제한없음,제한없음,현금IC카드 발급 불가 상품,,20220822,,202108131200
202508,0012120,310001,M,복리,S,정액적립식,36,3.2,3.2,삼호저축은행,정기적금,영업점,"만기후 1개월 이내 해지시 약정금리 적용, 만기후 1개월 초과 이후 해지시 보통예금 이율적용",없음,제한없음,없음,없음,,20250109,,202501090837
202508,0012120,310001,M,복리,S,정액적립식,24,3.3,3.3,삼호저축은행,정기적금,영업점,"만기후 1개월 이내 해지시 약정금리 적용, 만기후 1개월 초과 이후 해지시 보통예금 이율적용",없음,제한없음,없음,없음,,20250109,,202501090837
202508,0012120,310001,M,복리,S,정액적립식,12,3.4,3.4,삼호저축은행,정기적금,영업점,"만기후 1개월 이내 해지시 약정금리 적용, 만기후 1개월 초과 이후 해지시 보통예금 이율적용",없음,제한없음,없음,없음,,20250109,,202501090837
202508,0012120,310001,M,복리,S,정액적립식,6,2.6,2.6,삼호저축은행,정기적금,영업점,"만기후 1개월 이내 해지시 약정금리 적용, 만기후 1개월 초과 이후 해지시 보통예금 이율적용",없음,제한없음,없음,없음,,20250109,,202501090837
202508,0012120,310001,S,단리,S,정액적립식,36,3.2,3.2,삼호저축은행,정기적금,영업점,"만기후 1개월 이내 해지시 약정금리 적용, 만기후 1개월 초과 이후 해지시 보통예금 이율적용",없음,제한없음,없음,없음,,20250109,,202501090837
202508,0012120,310001,S,단리,S,정액적립식,24,3.3,3.3,삼호저축은행,정기적금,영업점,"만기후 1개월 이내 해지시 약정금리 적용, 만기후 1개월 초과 이후 해지시 보통예금 이율적용",없음,제한없음,없음,없음,,20250109,,202501090837
202508,0012120,310001,S,단리,S,정액적립식,12,3.4,3.4,삼호저축은행,정기적금,영업점,"만기후 1개월 이내 해지시 약정금리 적용, 만기후 1개월 초과 이후 해지시 보통예금 이율적용",없음,제한없음,없음,없음,,20250109,,202501090837
202508,0012120,310001,S,단리,S,정액적립식,6,2.6,2.6,삼호저축은행,정기적금,영업점,"만기후 1개월 이내 해지시 약정금리 적용, 만기후 1개월 초과 이후 해지시 보통예금 이율적용",없음,제한없음,없음,없음,,20250109,,202501090837
202508,0012120,310008,S,단리,S,정액적립식,6,2.6,2.6,삼호저축은행,정기적금(인터넷-모바일),"인터넷,스마트폰","만기후 1개월 이내 해지시 약정금리 적용, 만기후 1개월 초과 이후 해지시 보통예금 이율적용",없음,제한없음,없음,없음,,20250109,,202501090837
202508,0012120,310008,S,단리,S,정액적립식,12,3.4,3.4,삼호저축은행,정기적금(인터넷-모바일),"인터넷,스마트폰","만기후 1개월 이내 해지시 약정금리 적용, 만기후 1개월 초과 이후 해지시 보통예금 이율적용",없음,제한없음,없음,없음,,20250109,,202501090837
202508,0012120,310008,S,단리,S,정액적립식,24,3.3,3.3,삼호저축은행,정기적금(인터넷-모바일),"인터넷,스마트폰","만기후 1개월 이내 해지시 약정금리 적용, 만기후 1개월 초과 이후 해지시 보통예금 이율적용",없음,제한없음,없음,없음,,20250109,,202501090837
202508,0012120,310008,S,단리,S,정액적립식,36,3.2,3.2,삼호저축은행,정기적금(인터넷-모바일),"인터넷,스마트폰","만기후 1개월 이내 해지시 약정금리 적용, 만기후 1개월 초과 이후 해지시 보통예금 이율적용",없음,제한없음,없음,없음,,20250109,,202501090837
202508,0012120,310008,M,복리,S,정액적립식,6,2.6,2.6,삼호저축은행,정기적금(인터넷-모바일),"인터넷,스마트폰","만기후 1개월 이내 해지시 약정금리 적용, 만기후 1개월 초과 이후 해지시 보통예금 이율적용",없음,제한없음,없음,없음,,20250109,,202501090837
202508,0012120,310008,M,복리,S,정액적립식,12,3.4,3.4,삼호저축은행,정기적금(인터넷-모바일),"인터넷,스마트폰","만기후 1개월 이내 해지시 약정금리 적용, 만기후 1개월 초과 이후 해지시 보통예금 이율적용",없음,제한없음,없음,없음,,20250109,,202501090837
202508,0012120,310008,M,복리,S,정액적립식,24,3.3,3.3,삼호저축은행,정기적금(인터넷-모바일),"인터넷,스마트폰","만기후 1개월 이내 해지시 약정금리 적용, 만기후 1개월 초과 이후 해지시 보통예금 이율적용",없음,제한없음,없음,없음,,20250109,,202501090837
202508,0012120,310008,M,복리,S,정액적립식,36,3.2,3.2,삼호저축은행,정기적금(인터넷-모바일),"인터넷,스마트폰","만기후 1개월 이내 해지시 약정금리 적용, 만기후 1개월 초과 이후 해지시 보통예금 이율적용",없음,제한없음,없음,없음,,20250109,,202501090837
202508,0012120,310013,M,복리,F,자유적립식,36,2.8,2.8,삼호저축은행,정기적금(자유적립식),영업점,"만기후 1개월 이내 해지시 약정금리 적용, 만기후 1개월 초과 이후 해지시 보통예금 이율적용",없음,제한없음,없음,없음,,20250704,,202507040812
202508,0012120,310013,M,복리,F,자유적립식,24,2.8,2.8,삼호저축은행,정기적금(자유적립식),영업점,"만기후 1개월 이내 해지시 약정금리 적용, 만기후 1개월 초과 이후 해지시 보통예금 이율적용",없음,제한없음,없음,없음,,20250704,,202507040812
202508,0012120,310013,M,복리,F,자유적립식,12,3.05,3.05,삼호저축은행,정기적금(자유적립식),영업점,"만기후 1개월 이내 해지시 약정금리 적용, 만기후 1개월 초과 이후 해지시 보통예금 이율적용",없음,제한없음,없음,없음,,20250704,,202507040812
202508,0012120,310013,M,복리,F,자유적립식,6,2.7,2.7,삼호저축은행,정기적금(자유적립식),영업점,"만기후 1개월 이내 해지시 약정금리 적용, 만기후 1개월 초과 이후 해지시 보통예금 이율적용",없음,제한없음,없음,없음,,20250704,,202507040812
202508,0012120,310013,S,단리,F,자유적립식,36,2.8,2.8,삼호저축은행,정기적금(자유적립식),영업점,"만기후 1개월 이내 해지시 약정금리 적용, 만기후 1개월 초과 이후 해지시 보통예금 이율적용",없음,제한없음,없음,없음,,20250704,,202507040812
202508,0012120,310013,S,단리,F,자유적립식,24,2.8,2.8,삼호저축은행,정기적금(자유적립식),영업점,"만기후 1개월 이내 해지시 약정금리 적용, 만기후 1개월 초과 이후 해지시 보통예금 이율적용",없음,제한없음,없음,없음,,20250704,,202507040812
202508,0012120,310013,S,단리,F,자유적립식,12,3.05,3.05,삼호저축은행,정기적금(자유적립식),영업점,"만기후 1개월 이내 해지시 약정금리 적용, 만기후 1개월 초과 이후 해지시 보통예금 이율적용",없음,제한없음,없음,없음,,20250704,,202507040812
202508,0012120,310013,S,단리,F,자유적립식,6,2.7,2.7,삼호저축은행,정기적금(자유적립식),영업점,"만기후 1개월 이내 해지시 약정금리 적용, 만기후 1개월 초과 이후 해지시 보통예금 이율적용",없음,제한없음,없음,없음,,20250704,,202507040812
202508,0012120,310015,M,복리,F,자유적립식,36,2.8,2.8,삼호저축은행,정기적금(자유적립식-인터넷뱅킹),"인터넷,스마트폰","만기후 1개월 이내 해지시 약정금리 적용, 만기후 1개월 초과 이후 해지시 보통예금 이율적용",없음,제한없음,없음,없음,,20250704,,202507040812
202508,0012120,310015,M,복리,F,자유적립식,24,2.8,2.8,삼호저축은행,정기적금(자유적립식-인터넷뱅킹),"인터넷,스마트폰","만기후 1개월 이내 해지시 약정금리 적용, 만기후 1개월 초과 이후 해지시 보통예금 이율적용",없음,제한없음,없음,없음,,20250704,,202507040812
202508,0012120,310015,M,복리,F,자유적립식,12,3.05,3.05,삼호저축은행,정기적금(자유적립식-인터넷뱅킹),"인터넷,스마트폰","만기후 1개월 이내 해지시 약정금리 적용, 만기후 1개월 초과 이후 해지시 보통예금 이율적용",없음,제한없음,없음,없음,,20250704,,202507040812
202508,0012120,310015,M,복리,F,자유적립식,6,2.7,2.7,삼호저축은행,정기적금(자유적립식-인터넷뱅킹),"인터넷,스마트폰","만기후 1개월 이내 해지시 약정금리 적용, 만기후 1개월 초과 이후 해지시 보통예금 이율적용",없음,제한없음,없음,없음,,20250704,,202507040812
202508,0012120,310015,S,단리,F,자유적립식,36,2.8,2.8,삼호저축은행,정기적금(자유적립식-인터넷뱅킹),"인터넷,스마트폰","만기후 1개월 이내 해지시 약정금리 적용, 만기후 1개월 초과 이후 해지시 보통예금 이율적용",없음,제한없음,없음,없음,,20250704,,202507040812
202508,0012120,310015,S,단리,F,자유적립식,24,2.8,2.8,삼호저축은행,정기적금(자유적립식-인터넷뱅킹),"인터넷,스마트폰","만기후 1개월 이내 해지시 약정금리 적용, 만기후 1개월 초과 이후 해지시 보통예금 이율적용",없음,제한없음,없음,없음,,20250704,,202507040812
202508,0012120,310015,S,단리,F,자유적립식,12,3.05,3.05,삼호저축은행,정기적금(자유적립식-인터넷뱅킹),"인터넷,스마트폰","만기후 1개월 이내 해지시 약정금리 적용, 만기후 1개월 초과 이후 해지시 보통예금 이율적용",없음,제한없음,없음,없음,,20250704,,202507040812
202508,0012120,310015,S,단리,F,자유적립식,6,2.7,2.7,삼호저축은행,정기적금(자유적립식-인터넷뱅킹),"인터넷,스마트폰","만기후 1개월 이내 해지시 약정금리 적용, 만기후 1개월 초과 이후 해지시 보통예금 이율적용",없음,제한없음,없음,없음,,20250704,,202507040812
202508,0012711,31001,S,단리,S,정액적립식,6,3.5,3.6,엔에이치저축은행,정기적금,영업점,"-1개월 이내: 지급 전일까지 해당 계좌의 약정금리와 기간별 적용금리 중 낮은 금리
-1개월 초과: 지급일 당시 보통예금 이율",NH멤버스 회원인 경우 연 0.1% 우대금리 적용,제한없음,제한없음,"-가입금액: 월불입금 1만원 이상
-가입기간: 6개월이상 36개월 이하",,20250411,,202504110846
202508,0012711,31001,S,단리,S,정액적립식,12,3.9,4.0,엔에이치저축은행,정기적금,영업점,"-1개월 이내: 지급 전일까지 해당 계좌의 약정금리와 기간별 적용금리 중 낮은 금리
-1개월 초과: 지급일 당시 보통예금 이율",NH멤버스 회원인 경우 연 0.1% 우대금리 적용,제한없음,제한없음,"-가입금액: 월불입금 1만원 이상
-가입기간: 6개월이상 36개월 이하",,20250411,,202504110846
202508,0012711,31001,S,단리,S,정액적립식,24,3.7,3.8,엔에이치저축은행,정기적금,영업점,"-1개월 이내: 지급 전일까지 해당 계좌의 약정금리와 기간별 적용금리 중 낮은 금리
-1개월 초과: 지급일 당시 보통예금 이율",NH멤버스 회원인 경우 연 0.1% 우대금리 적용,제한없음,제한없음,"-가입금액: 월불입금 1만원 이상
-가입기간: 6개월이상 36개월 이하",,20250411,,202504110846
202508,0012711,31001,S,단리,S,정액적립식,36,3.7,3.8,엔에이치저축은행,정기적금,영업점,"-1개월 이내: 지급 전일까지 해당 계좌의 약정금리와 기간별 적용금리 중 낮은 금리
-1개월 초과: 지급일 당시 보통예금 이율",NH멤버스 회원인 경우 연 0.1% 우대금리 적용,제한없음,제한없음,"-가입금액: 월불입금 1만원 이상
-가입기간: 6개월이상 36개월 이하",,20250411,,202504110846
202508,0012711,31501,S,단리,S,정액적립식,6,3.6,3.6,엔에이치저축은행,비대면정기적금,"인터넷,스마트폰","-1개월 이내: 지급 전일까지 해당 계좌의 약정금리와 기간별 적용금리 중 낮은 금리
-1개월 초과: 지급일 당시 보통예금 이율",없음,제한없음,제한없음,"-가입금액: 월불입금 1만원 이상
-가입기간: 6개월이상 36개월 이하",,20250411,,202504110846
202508,0012711,31501,S,단리,S,정액적립식,12,4.0,4.0,엔에이치저축은행,비대면정기적금,"인터넷,스마트폰","-1개월 이내: 지급 전일까지 해당 계좌의 약정금리와 기간별 적용금리 중 낮은 금리
-1개월 초과: 지급일 당시 보통예금 이율",없음,제한없음,제한없음,"-가입금액: 월불입금 1만원 이상
-가입기간: 6개월이상 36개월 이하",,20250411,,202504110846
202508,0012711,31501,S,단리,S,정액적립식,24,3.8,3.8,엔에이치저축은행,비대면정기적금,"인터넷,스마트폰","-1개월 이내: 지급 전일까지 해당 계좌의 약정금리와 기간별 적용금리 중 낮은 금리
-1개월 초과: 지급일 당시 보통예금 이율",없음,제한없음,제한없음,"-가입금액: 월불입금 1만원 이상
-가입기간: 6개월이상 36개월 이하",,20250411,,202504110846
202508,0012711,31501,S,단리,S,정액적립식,36,3.8,3.8,엔에이치저축은행,비대면정기적금,"인터넷,스마트폰","-1개월 이내: 지급 전일까지 해당 계좌의 약정금리와 기간별 적용금리 중 낮은 금리
-1개월 초과: 지급일 당시 보통예금 이율",없음,제한없음,제한없음,"-가입금액: 월불입금 1만원 이상
-가입기간: 6개월이상 36개월 이하",,20250411,,202504110846
202508,0012711,31535,S,단리,S,정액적립식,24,3.0,3.1,엔에이치저축은행,NH 친환경 행복플러스 정기적금,"인터넷,스마트폰","-1개월 이내: 지급 전일까지 해당 계좌의 약정금리와 기간별 적용금리 중 낮은 금리
-1개월 초과: 지급일 당시 보통예금 이율",마케팅 상품서비스 안내(문자 포함 채널 1개 이상) 동의시 0.1%,제한없음,-친환경 자동차를 보유한 실명의 만 19세 이상 개인,"-가입금액: 월불입금 1만원 이상
-가입기간: 12개월, 24개월
-1인 1계좌 한정",,20231206,,202312060836
202508,0012711,31535,S,단리,S,정액적립식,12,2.9,3.0,엔에이치저축은행,NH 친환경 행복플러스 정기적금,"인터넷,스마트폰","-1개월 이내: 지급 전일까지 해당 계좌의 약정금리와 기간별 적용금리 중 낮은 금리
-1개월 초과: 지급일 당시 보통예금 이율",마케팅 상품서비스 안내(문자 포함 채널 1개 이상) 동의시 0.1%,제한없음,-친환경 자동차를 보유한 실명의 만 19세 이상 개인,"-가입금액: 월불입금 1만원 이상
-가입기간: 12개월, 24개월
-1인 1계좌 한정",,20231206,,202312060836
202508,0012840,JJ05,S,단리,S,정액적립식,12,4.1,4.1,대신저축은행,스마트정기적금,스마트폰,"* 만기후 1개월이내: 당초 약정이율과 만기시점 해당상품 신규 약정이율 중 낮은이율
* 만기후 1개월초과: 만기시점 보통예금 이율 (현재 0.1%)",-,제한없음,스마트뱅크 가입고객,가입채널 제한 (모바일앱전용상품),,20240122,,202401221317
202508,0012840,JJ05,S,단리,S,정액적립식,24,4.1,4.1,대신저축은행,스마트정기적금,스마트폰,"* 만기후 1개월이내: 당초 약정이율과 만기시점 해당상품 신규 약정이율 중 낮은이율
* 만기후 1개월초과: 만기시점 보통예금 이율 (현재 0.1%)",-,제한없음,스마트뱅크 가입고객,가입채널 제한 (모바일앱전용상품),,20240122,,202401221317
202508,0012840,JJ05,S,단리,S,정액적립식,36,4.1,4.1,대신저축은행,스마트정기적금,스마트폰,"* 만기후 1개월이내: 당초 약정이율과 만기시점 해당상품 신규 약정이율 중 낮은이율
* 만기후 1개월초과: 만기시점 보통예금 이율 (현재 0.1%)",-,제한없음,스마트뱅크 가입고객,가입채널 제한 (모바일앱전용상품),,20240122,,202401221317
202508,0012840,JJ09,S,단리,S,정액적립식,12,4.0,4.0,대신저축은행,정기적금,"영업점,인터넷","* 만기후 1개월이내: 당초 약정이율과 만기시점 해당상품 신규 약정이율 중 낮은이율
* 만기후 1개월초과: 만기시점 보통예금 이율 (현재 0.1%)",-,제한없음,모든고객,없음,,20240122,,202401221317
202508,0012840,JJ09,S,단리,S,정액적립식,24,4.0,4.0,대신저축은행,정기적금,"영업점,인터넷","* 만기후 1개월이내: 당초 약정이율과 만기시점 해당상품 신규 약정이율 중 낮은이율
* 만기후 1개월초과: 만기시점 보통예금 이율 (현재 0.1%)",-,제한없음,모든고객,없음,,20240122,,202401221317
202508,0012840,JJ09,S,단리,S,정액적립식,36,4.0,4.0,대신저축은행,정기적금,"영업점,인터넷","* 만기후 1개월이내: 당초 약정이율과 만기시점 해당상품 신규 약정이율 중 낮은이율
* 만기후 1개월초과: 만기시점 보통예금 이율 (현재 0.1%)",-,제한없음,모든고객,없음,,20240122,,202401221317
202508,0012840,JJ10,S,단리,F,자유적립식,12,2.75,2.75,대신저축은행,정기적금(자유식),"영업점,인터넷,스마트폰","* 만기후 1개월이내: 당초 약정이율과 만기시점 해당상품 신규 약정이율 중 낮은이율
* 만기후 1개월초과: 만기시점 보통예금 이율 (현재 0.1%)",-,제한없음,모든고객,없음,,20240122,,202401221317
202508,0012840,JJ10,S,단리,F,자유적립식,24,2.9,2.9,대신저축은행,정기적금(자유식),"영업점,인터넷,스마트폰","* 만기후 1개월이내: 당초 약정이율과 만기시점 해당상품 신규 약정이율 중 낮은이율
* 만기후 1개월초과: 만기시점 보통예금 이율 (현재 0.1%)",-,제한없음,모든고객,없음,,20240122,,202401221317
202508,0012840,JJ10,S,단리,F,자유적립식,36,2.9,2.9,대신저축은행,정기적금(자유식),"영업점,인터넷,스마트폰","* 만기후 1개월이내: 당초 약정이율과 만기시점 해당상품 신규 약정이율 중 낮은이율
* 만기후 1개월초과: 만기시점 보통예금 이율 (현재 0.1%)",-,제한없음,모든고객,없음,,20240122,,202401221317
202508,0012889,310040,M,복리,S,정액적립식,36,3.0,3.0,IBK저축은행,참똑똑한IBK저축은행정기적금,"영업점,인터넷,스마트폰","- 만기경과 1개월 이내 : 약정금리와 현행고시 금리중 낮은이율

- 만기경과 1개월 초과 : 보통예금 이율",없음,제한없음,"제한없음 (단,비거주 외국인 제외)","* 대면 상품가입시 조건에 따른 이벤트 우대금리 적용가능(월별 차등, 최대 0.5%P)",,20250304,,202503040921
202508,0012889,310040,M,복리,S,정액적립식,24,3.5,3.5,IBK저축은행,참똑똑한IBK저축은행정기적금,"영업점,인터넷,스마트폰","- 만기경과 1개월 이내 : 약정금리와 현행고시 금리중 낮은이율

- 만기경과 1개월 초과 : 보통예금 이율",없음,제한없음,"제한없음 (단,비거주 외국인 제외)","* 대면 상품가입시 조건에 따른 이벤트 우대금리 적용가능(월별 차등, 최대 0.5%P)",,20250304,,202503040921
202508,0012889,310040,M,복리,S,정액적립식,12,3.8,3.8,IBK저축은행,참똑똑한IBK저축은행정기적금,"영업점,인터넷,스마트폰","- 만기경과 1개월 이내 : 약정금리와 현행고시 금리중 낮은이율

- 만기경과 1개월 초과 : 보통예금 이율",없음,제한없음,"제한없음 (단,비거주 외국인 제외)","* 대면 상품가입시 조건에 따른 이벤트 우대금리 적용가능(월별 차등, 최대 0.5%P)",,20250304,,202503040921
202508,0012889,310040,M,복리,S,정액적립식,6,2.5,2.5,IBK저축은행,참똑똑한IBK저축은행정기적금,"영업점,인터넷,스마트폰","- 만기경과 1개월 이내 : 약정금리와 현행고시 금리중 낮은이율

- 만기경과 1개월 초과 : 보통예금 이율",없음,제한없음,"제한없음 (단,비거주 외국인 제외)","* 대면 상품가입시 조건에 따른 이벤트 우대금리 적용가능(월별 차등, 최대 0.5%P)",,20250304,,202503040921
202508,0012889,310040,S,단리,S,정액적립식,36,3.0,3.0,IBK저축은행,참똑똑한IBK저축은행정기적금,"영업점,인터넷,스마트폰","- 만기경과 1개월 이내 : 약정금리와 현행고시 금리중 낮은이율

- 만기경과 1개월 초과 : 보통예금 이율",없음,제한없음,"제한없음 (단,비거주 외국인 제외)","* 대면 상품가입시 조건에 따른 이벤트 우대금리 적용가능(월별 차등, 최대 0.5%P)",,20250304,,202503040921
202508,0012889,310040,S,단리,S,정액적립식,24,3.5,3.5,IBK저축은행,참똑똑한IBK저축은행정기적금,"영업점,인터넷,스마트폰","- 만기경과 1개월 이내 : 약정금리와 현행고시 금리중 낮은이율

- 만기경과 1개월 초과 : 보통예금 이율",없음,제한없음,"제한없음 (단,비거주 외국인 제외)","* 대면 상품가입시 조건에 따른 이벤트 우대금리 적용가능(월별 차등, 최대 0.5%P)",,20250304,,202503040921
202508,0012889,310040,S,단리,S,정액적립식,12,3.8,3.8,IBK저축은행,참똑똑한IBK저축은행정기적금,"영업점,인터넷,스마트폰","- 만기경과 1개월 이내 : 약정금리와 현행고시 금리중 낮은이율

- 만기경과 1개월 초과 : 보통예금 이율",없음,제한없음,"제한없음 (단,비거주 외국인 제외)","* 대면 상품가입시 조건에 따른 이벤트 우대금리 적용가능(월별 차등, 최대 0.5%P)",,20250304,,202503040921
202508,0012889,310040,S,단리,S,정액적립식,6,2.5,2.5,IBK저축은행,참똑똑한IBK저축은행정기적금,"영업점,인터넷,스마트폰","- 만기경과 1개월 이내 : 약정금리와 현행고시 금리중 낮은이율

- 만기경과 1개월 초과 : 보통예금 이율",없음,제한없음,"제한없음 (단,비거주 외국인 제외)","* 대면 상품가입시 조건에 따른 이벤트 우대금리 적용가능(월별 차등, 최대 0.5%P)",,20250304,,202503040921
202508,0012889,310041,M,복리,S,정액적립식,36,3.0,3.0,IBK저축은행,참똑똑한IBK저축은행정기적금정기적금(인터넷뱅킹),"인터넷,스마트폰","- 만기경과 1개월 이내 : 약정금리와 현행고시 금리중 낮은이율

- 만기경과 1개월 초과 : 보통예금 이율",없음,제한없음,"제한없음 (단,비거주 외국인 제외)",없음,,20250304,,202503040921
202508,0012889,310041,M,복리,S,정액적립식,24,3.5,3.5,IBK저축은행,참똑똑한IBK저축은행정기적금정기적금(인터넷뱅킹),"인터넷,스마트폰","- 만기경과 1개월 이내 : 약정금리와 현행고시 금리중 낮은이율

- 만기경과 1개월 초과 : 보통예금 이율",없음,제한없음,"제한없음 (단,비거주 외국인 제외)",없음,,20250304,,202503040921
202508,0012889,310041,M,복리,S,정액적립식,12,3.8,3.8,IBK저축은행,참똑똑한IBK저축은행정기적금정기적금(인터넷뱅킹),"인터넷,스마트폰","- 만기경과 1개월 이내 : 약정금리와 현행고시 금리중 낮은이율

- 만기경과 1개월 초과 : 보통예금 이율",없음,제한없음,"제한없음 (단,비거주 외국인 제외)",없음,,20250304,,202503040921
202508,0012889,310041,M,복리,S,정액적립식,6,2.5,2.5,IBK저축은행,참똑똑한IBK저축은행정기적금정기적금(인터넷뱅킹),"인터넷,스마트폰","- 만기경과 1개월 이내 : 약정금리와 현행고시 금리중 낮은이율

- 만기경과 1개월 초과 : 보통예금 이율",없음,제한없음,"제한없음 (단,비거주 외국인 제외)",없음,,20250304,,202503040921
202508,0012889,310041,S,단리,S,정액적립식,36,3.0,3.0,IBK저축은행,참똑똑한IBK저축은행정기적금정기적금(인터넷뱅킹),"인터넷,스마트폰","- 만기경과 1개월 이내 : 약정금리와 현행고시 금리중 낮은이율

- 만기경과 1개월 초과 : 보통예금 이율",없음,제한없음,"제한없음 (단,비거주 외국인 제외)",없음,,20250304,,202503040921
202508,0012889,310041,S,단리,S,정액적립식,24,3.5,3.5,IBK저축은행,참똑똑한IBK저축은행정기적금정기적금(인터넷뱅킹),"인터넷,스마트폰","- 만기경과 1개월 이내 : 약정금리와 현행고시 금리중 낮은이율

- 만기경과 1개월 초과 : 보통예금 이율",없음,제한없음,"제한없음 (단,비거주 외국인 제외)",없음,,20250304,,202503040921
202508,0012889,310041,S,단리,S,정액적립식,12,3.8,3.8,IBK저축은행,참똑똑한IBK저축은행정기적금정기적금(인터넷뱅킹),"인터넷,스마트폰","- 만기경과 1개월 이내 : 약정금리와 현행고시 금리중 낮은이율

- 만기경과 1개월 초과 : 보통예금 이율",없음,제한없음,"제한없음 (단,비거주 외국인 제외)",없음,,20250304,,202503040921
202508,0012889,310041,S,단리,S,정액적립식,6,2.5,2.5,IBK저축은행,참똑똑한IBK저축은행정기적금정기적금(인터넷뱅킹),"인터넷,스마트폰","- 만기경과 1개월 이내 : 약정금리와 현행고시 금리중 낮은이율

- 만기경과 1개월 초과 : 보통예금 이율",없음,제한없음,"제한없음 (단,비거주 외국인 제외)",없음,,20250304,,202503040921
202508,0012889,310042,S,단리,S,정액적립식,6,2.5,2.5,IBK저축은행,참똑똑한IBK저축은행정기적금(비대면),"인터넷,스마트폰","- 만기경과 1개월 이내 : 약정금리와 현행고시 금리중 낮은이율

- 만기경과 1개월 초과 : 보통예금 이율",없음,제한없음,"제한없음 (단,비거주 외국인 제외)",없음,,20250304,,202503040921
